"date","raw_name","series_id","country","arrivals","year","month","period","unit","source","indexed_arrivals","zscore_arrivals"
2023-02-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",8006,2023,2,"recovery","Person","Singapore Tourism Board",82.4341021416804,-0.158424032639125
2023-03-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",9711,2023,3,"recovery","Person","Singapore Tourism Board",99.9897034596376,0.231735140427191
2023-04-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",9824,2023,4,"recovery","Person","Singapore Tourism Board",101.153212520593,0.257593197058566
2023-05-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",9529,2023,5,"recovery","Person","Singapore Tourism Board",98.1157331136738,0.190087650985508
2023-06-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",9685,2023,6,"recovery","Person","Singapore Tourism Board",99.7219934102142,0.225785499078379
2023-07-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11100,2023,7,"recovery","Person","Singapore Tourism Board",114.291598023064,0.549583287869486
2023-08-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11124,2023,8,"recovery","Person","Singapore Tourism Board",114.538714991763,0.555075264499158
2023-09-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10240,2023,9,"recovery","Person","Singapore Tourism Board",105.436573311367,0.352787458639555
2023-10-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10721,2023,10,"recovery","Person","Singapore Tourism Board",110.3892092257,0.462855823592575
2023-11-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10118,2023,11,"recovery","Person","Singapore Tourism Board",104.18039538715,0.324869910772054
2023-12-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11743,2023,12,"recovery","Person","Singapore Tourism Board",120.912273476112,0.696722495072795
2024-01-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10333,2024,1,"recovery","Person","Singapore Tourism Board",106.394151565074,0.374068868079536
2024-02-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",8792,2024,2,"recovery","Person","Singapore Tourism Board",90.5271828665568,0.0214382019826488
2024-03-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",8616,2024,3,"recovery","Person","Singapore Tourism Board",88.7149917627677,-0.0188362933016161
2024-04-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11706,2024,4,"recovery","Person","Singapore Tourism Board",120.531301482702,0.688255697768716
2024-05-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10960,2024,5,"recovery","Person","Singapore Tourism Board",112.850082372323,0.51754675752973
2024-06-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12587,2024,6,"recovery","Person","Singapore Tourism Board",129.60255354201,0.88985700654961
2024-07-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12234,2024,7,"recovery","Person","Singapore Tourism Board",125.967874794069,0.809079183621511
2024-08-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11027,2024,8,"recovery","Person","Singapore Tourism Board",113.539950576606,0.532878525620899
2024-09-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11473,2024,9,"recovery","Person","Singapore Tourism Board",118.132207578254,0.634937757988979
2024-10-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12938,2024,10,"recovery","Person","Singapore Tourism Board",133.216639209226,0.97017716475857
2024-11-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11092,2024,11,"recovery","Person","Singapore Tourism Board",114.209225700165,0.547752628992929
2024-12-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",13441,2024,12,"recovery","Person","Singapore Tourism Board",138.395799011532,1.08527984162212
2025-01-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12532,2025,1,"recovery","Person","Singapore Tourism Board",129.036243822076,0.877271226773278
2025-02-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",10851,2025,2,"recovery","Person","Singapore Tourism Board",111.727759472817,0.492604030336634
2025-03-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",11219,2025,3,"recovery","Person","Singapore Tourism Board",115.516886326194,0.576814338658279
2025-04-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",13591,2025,4,"recovery","Person","Singapore Tourism Board",139.940280065898,1.11960469555758
2025-05-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12456,2025,5,"recovery","Person","Singapore Tourism Board",128.25370675453,0.859879967445981
2025-06-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",14023,2025,6,"recovery","Person","Singapore Tourism Board",144.388385502471,1.21846027489168
2025-07-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",13576,2025,7,"recovery","Person","Singapore Tourism Board",139.785831960461,1.11617221016403
2025-08-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",13833,2025,8,"recovery","Person","Singapore Tourism Board",142.432042833608,1.17498212657344
2025-09-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",14045,2025,9,"recovery","Person","Singapore Tourism Board",144.614909390445,1.22349458680221
2025-10-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",14389,2025,10,"recovery","Person","Singapore Tourism Board",148.156919275124,1.30221291849419
2025-11-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",12430,2025,11,"recovery","Person","Singapore Tourism Board",127.985996705107,0.853930326097169
2025-12-01,"Visitor Arrivals: Bangladesh","bangladesh","Bangladesh",14014,2025,12,"recovery","Person","Singapore Tourism Board",144.295716639209,1.21640078365555
2017-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",5297,2017,1,"pre_covid","Person","Singapore Tourism Board",100,0.489403933157476
2017-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",4379,2017,2,"pre_covid","Person","Singapore Tourism Board",82.669435529545,0.140880276003584
2017-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",7835,2017,3,"pre_covid","Person","Singapore Tourism Board",147.913913535964,1.45296933823
2017-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",4662,2017,4,"pre_covid","Person","Singapore Tourism Board",88.0120823107419,0.24832275418937
2017-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",4645,2017,5,"pre_covid","Person","Singapore Tourism Board",87.6911459316594,0.241868612390224
2017-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",5758,2017,6,"pre_covid","Person","Singapore Tourism Board",108.703039456296,0.664425072534321
2017-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",5625,2017,7,"pre_covid","Person","Singapore Tourism Board",106.192184255239,0.613930904341001
2017-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",4610,2017,8,"pre_covid","Person","Singapore Tourism Board",87.0303945629602,0.228580673391982
2017-09-01,"Visitor Arrivals: Brunei","brunei","Brunei",5387,2017,9,"pre_covid","Person","Singapore Tourism Board",101.699074948084,0.523572919152955
2017-10-01,"Visitor Arrivals: Brunei","brunei","Brunei",4202,2017,10,"pre_covid","Person","Singapore Tourism Board",79.3279214649802,0.0736812702124744
2017-11-01,"Visitor Arrivals: Brunei","brunei","Brunei",5258,2017,11,"pre_covid","Person","Singapore Tourism Board",99.2637341891637,0.474597372559434
2017-12-01,"Visitor Arrivals: Brunei","brunei","Brunei",10761,2017,12,"pre_covid","Person","Singapore Tourism Board",203.152727959222,2.56384103848303
2018-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",6076,2018,1,"pre_covid","Person","Singapore Tourism Board",114.706437606192,0.785155489718349
2018-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",5105,2018,2,"pre_covid","Person","Singapore Tourism Board",96.3753067774212,0.416510096367119
2018-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",8171,2018,3,"pre_covid","Person","Singapore Tourism Board",154.257126675477,1.58053355261312
2018-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",5766,2018,4,"pre_covid","Person","Singapore Tourism Board",108.85406834057,0.667462315733919
2018-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",5250,2018,5,"pre_covid","Person","Singapore Tourism Board",99.1127053048896,0.471560129359836
2018-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",5897,2018,6,"pre_covid","Person","Singapore Tourism Board",111.327166320559,0.717197173127339
2018-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",5769,2018,7,"pre_covid","Person","Singapore Tourism Board",108.910704172173,0.668601281933768
2018-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",5168,2018,8,"pre_covid","Person","Singapore Tourism Board",97.5646592410799,0.440428386563955
2018-09-01,"Visitor Arrivals: Brunei","brunei","Brunei",6133,2018,9,"pre_covid","Person","Singapore Tourism Board",115.782518406645,0.806795847515486
2018-10-01,"Visitor Arrivals: Brunei","brunei","Brunei",5017,2018,10,"pre_covid","Person","Singapore Tourism Board",94.7139890504059,0.383100421171539
2018-11-01,"Visitor Arrivals: Brunei","brunei","Brunei",6118,2018,11,"pre_covid","Person","Singapore Tourism Board",115.499339248631,0.801101016516239
2018-12-01,"Visitor Arrivals: Brunei","brunei","Brunei",10490,2018,12,"pre_covid","Person","Singapore Tourism Board",198.036624504436,2.46095442509665
2019-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",5953,2019,1,"pre_covid","Person","Singapore Tourism Board",112.384368510478,0.738457875524526
2019-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",4105,2019,2,"pre_covid","Person","Singapore Tourism Board",77.4966962431565,0.0368546964173464
2019-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",7996,2019,3,"pre_covid","Person","Singapore Tourism Board",150.95336983198,1.51409385762191
2019-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",5159,2019,4,"pre_covid","Person","Singapore Tourism Board",97.3947517462715,0.437011487964407
2019-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",5370,2019,5,"pre_covid","Person","Singapore Tourism Board",101.378138569001,0.517118777353809
2019-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",5276,2019,6,"pre_covid","Person","Singapore Tourism Board",99.6035491787804,0.48143116975853
2019-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",5882,2019,7,"pre_covid","Person","Singapore Tourism Board",111.043987162545,0.711502342128093
2019-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",5156,2019,8,"pre_covid","Person","Singapore Tourism Board",97.3381159146687,0.435872521764558
2019-09-01,"Visitor Arrivals: Brunei","brunei","Brunei",6356,2019,9,"pre_covid","Person","Singapore Tourism Board",119.992448555786,0.891459001704285
2019-10-01,"Visitor Arrivals: Brunei","brunei","Brunei",4687,2019,10,"pre_covid","Person","Singapore Tourism Board",88.4840475740985,0.257814139188114
2019-11-01,"Visitor Arrivals: Brunei","brunei","Brunei",6366,2019,11,"pre_covid","Person","Singapore Tourism Board",120.181234661129,0.895255555703783
2019-12-01,"Visitor Arrivals: Brunei","brunei","Brunei",10298,2019,12,"pre_covid","Person","Singapore Tourism Board",194.411931281858,2.38806058830629
2020-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",5364,2020,1,"pre_covid","Person","Singapore Tourism Board",101.264866905796,0.51484084495411
2020-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",1764,2020,2,"covid_shock","Person","Singapore Tourism Board",33.3018689824429,-0.851918594865072
2020-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",514,2020,3,"covid_shock","Person","Singapore Tourism Board",9.70360581461204,-1.32648784480229
2020-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",3,2020,4,"covid_shock","Person","Singapore Tourism Board",0.056635831602794,-1.52049175417662
2020-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",0,2020,5,"covid_shock","Person","Singapore Tourism Board",0,-1.52163072037647
2020-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",1,2020,6,"covid_shock","Person","Singapore Tourism Board",0.0188786105342647,-1.52125106497652
2020-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",14,2020,7,"covid_shock","Person","Singapore Tourism Board",0.264300547479705,-1.51631554477717
2020-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",8,2020,8,"covid_shock","Person","Singapore Tourism Board",0.151028884274117,-1.51859347717687
2020-09-01,"Visitor Arrivals: Brunei","brunei","Brunei",91,2020,9,"covid_shock","Person","Singapore Tourism Board",1.71795355861809,-1.48708207898104
2020-10-01,"Visitor Arrivals: Brunei","brunei","Brunei",120,2020,10,"covid_shock","Person","Singapore Tourism Board",2.26543326411176,-1.4760720723825
2020-11-01,"Visitor Arrivals: Brunei","brunei","Brunei",104,2020,11,"covid_shock","Person","Singapore Tourism Board",1.96337549556353,-1.48214655878169
2020-12-01,"Visitor Arrivals: Brunei","brunei","Brunei",170,2020,12,"covid_shock","Person","Singapore Tourism Board",3.209363790825,-1.45708930238501
2021-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",108,2021,1,"covid_shock","Person","Singapore Tourism Board",2.03888993770059,-1.4806279371819
2021-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",84,2021,2,"covid_shock","Person","Singapore Tourism Board",1.58580328487823,-1.48973966678069
2021-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",119,2021,3,"covid_shock","Person","Singapore Tourism Board",2.2465546535775,-1.47645172778245
2021-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",80,2021,4,"covid_shock","Person","Singapore Tourism Board",1.51028884274117,-1.49125828838049
2021-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",48,2021,5,"covid_shock","Person","Singapore Tourism Board",0.906173305644705,-1.50340726117888
2021-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",64,2021,6,"covid_shock","Person","Singapore Tourism Board",1.20823107419294,-1.49733277477969
2021-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",104,2021,7,"covid_shock","Person","Singapore Tourism Board",1.96337549556353,-1.48214655878169
2021-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",81,2021,8,"covid_shock","Person","Singapore Tourism Board",1.52916745327544,-1.49087863298054
2021-09-01,"Visitor Arrivals: Brunei","brunei","Brunei",70,2021,9,"covid_shock","Person","Singapore Tourism Board",1.32150273739853,-1.49505484237999
2021-10-01,"Visitor Arrivals: Brunei","brunei","Brunei",121,2021,10,"covid_shock","Person","Singapore Tourism Board",2.28431187464603,-1.47569241698255
2021-11-01,"Visitor Arrivals: Brunei","brunei","Brunei",138,2021,11,"covid_shock","Person","Singapore Tourism Board",2.60524825372853,-1.4692382751834
2021-12-01,"Visitor Arrivals: Brunei","brunei","Brunei",231,2021,12,"covid_shock","Person","Singapore Tourism Board",4.36095903341514,-1.43393032298807
2022-01-01,"Visitor Arrivals: Brunei","brunei","Brunei",113,2022,1,"recovery","Person","Singapore Tourism Board",2.13328299037191,-1.47872966018215
2022-02-01,"Visitor Arrivals: Brunei","brunei","Brunei",163,2022,2,"recovery","Person","Singapore Tourism Board",3.07721351708514,-1.45974689018466
2022-03-01,"Visitor Arrivals: Brunei","brunei","Brunei",280,2022,3,"recovery","Person","Singapore Tourism Board",5.28601094959411,-1.41532720839053
2022-04-01,"Visitor Arrivals: Brunei","brunei","Brunei",807,2022,4,"recovery","Person","Singapore Tourism Board",15.2350387011516,-1.215248812617
2022-05-01,"Visitor Arrivals: Brunei","brunei","Brunei",2271,2022,5,"recovery","Person","Singapore Tourism Board",42.8733245233151,-0.659433307090537
2022-06-01,"Visitor Arrivals: Brunei","brunei","Brunei",2202,2022,6,"recovery","Person","Singapore Tourism Board",41.5707003964508,-0.685629529687071
2022-07-01,"Visitor Arrivals: Brunei","brunei","Brunei",3239,2022,7,"recovery","Person","Singapore Tourism Board",61.1478195204833,-0.291926879939157
2022-08-01,"Visitor Arrivals: Brunei","brunei","Brunei",3426,2022,8,"recovery","Person","Singapore Tourism Board",64.6781196903908,-0.220931320148549
